;;verheiratet;;oženjen / udata;;;
;;verkaufen;;prodati;Ich habe mein Fahrrad verkauft.;sell;
;der;Verkäufer;;prodavač;Der Verkäufer ist sehr nett.;salesman;
;die;Verkäuferin;;prodavačica;Die Verkäuferin ist ser nett.;saleswoman;
;der;Verkehr;;promet;Der Verkehr ist stark.;traffic;
;der;Verkehrsunfall;;prometna nesreća;;;
;der;Werkzeugbau;"<Werkzeugbau(e)s; kein pl>";proizvodnja alata, alatnica;;;
;;verlassen;;osloniti se na nekoga, ostaviti, napustiti;;;
;;verlaufen;;izgubiti se;;;
;;verletzen;;povrijediti;;;
;;verlieren;;izgubiti;Haben sie etwas verloren?;;
;;vermerken ;;ubilježiti, upisati, markirati;;;
;;vermieten;;iznajmiti;;;
;die;Verrechnung;"<Verrechnung; -en>";obračun;;;
;;verrückt;;lud;Zum Glück bin ich nicht verrückt.;;
;;verschieden;;različit, raznolik;Wir brauchen zwanzig verschiedene Sachen im Supermarkt.;;
;die;Versicherung;;osiguranje;;;
;die;Verspätung;;kašnjenje;;;
;;versprechen;;obećati;;;
;die;Verstärkung;"<Verstärkung; -en>";pojačanje;;;
;;verstehen;;razumijeti;Ich verstehe sehr gut.;understand;
;der;Verstoß;;prekršaj;Sie können sich schriftlich äußern oder den verstoß nicht zu geben.;;
;;verteidigen;;braniti;;to defend;
;der;Vertrag;"<-(e)s; Verträge>";ugovor;;;
;;vertreten ;;zamijeniti, zastupiti;;;
;die;Verwaltung;"<Verwaltung; -en>";uprava;;;
;;verwenden ;;upotrijebiti, uporabiti, koristiti;;;
;die;Verwendung;"<Verwendung; -en>";uporaba, korištenje;;;
;die;Verzeihung;;isprika;;;
;;viel;;puno;Ich habe viel zu tun.;much/many;I have a lot to do.
;;vielfältig ;;različiti, razni, raznovrsni;;;
;;vielleicht;;možda;Ist deine Frau veilleicht zu Hause?;maybe;
;das;Viertel;;četvrtina;;;
;das;Visum;-s -sa;viza;Wenn man ins Ausland geht braucht man normalweise ein Visum.;visa;When you go outside of your country you usually need a visa.
;der;Vogel;;ptica;;;
;;voll;;pun;;;
;;vollständig;;potpun, čitav, cjelokupan;;;
;;vollstrecken ;;izvršiti;;;
;;von;;od;;;
;;vor;;prije;;;
;;vor allem;;prije svega;;;
;;voranzutreiben ;;krenuti naprijed;;;
;die;Voraussetzung;"<Voraussetzung; -en>";pretpostavka, ispunjavanje uvjeta;;;
;;voraussichtlich ;;predvidljivo, očekivano;;;
;;vorbei;;preko;;;
;;vorbeikommen bei;;svratiti, navratiti kod;;;
;;vorbereiten;;pripremiti;;;
;die;Vorbereitung;"<Vorbereitung; -en>";priprema;;;
;die;Vordienstzeit;"<Vordienstzeit; -en>";prethodno vrijeme usluge, prethodno iskustvo;;;
;;vorgestern;;prekjučer;;;
;;vorhaben;;namjeravati;;;
;;vorher;;prethodno / prije toga;;;
;;vorig;;prošli;;;
;;vorläufig ;;privremen, za sada;;;
;der;Vormittag;"<-(e)s; -e>";prijepodne;;;
;der;Vorschlag;;prijedlog;;;
;;vorschlagen;;predložiti;;;
;;vorsichtig;;oprezan;;;
;die;Vorspeise;"<Vorspeise; -n>";predjelo;;;
;das;Vorstellungsgespräch;"<-(e)s; -e>";razgovor za posao;;;
;der;Vortag;"<-(e)s; -e>";prethodni dan;;;
;;vorweisen ;;prikazati;;;
;die;Vorwurf;"<-(e)s; Vorwürfe>";prijekor;;;
;das;Vorzimmer;;predsoblje;;;
;;wachsen ;;rasti, porasti;;;
;;wählen;;izabrati;;;
;;wahr;;istitnit;Es ist gar nicht wahr. Er hat mir gesagt, dass das nicht wahr ist.;1;
;;während;;za vrijeme;;;
;die;Wahrheit;;istina;Sagen Sie uns die ganze Wahrheit.;truth;
;;wahrscheinlich;;vjerojatno;;;
;der;Wald;;šuma;;;
;die;Wand;"<Wand; Wände>";zid;Der Kalender hängt an der Wand. Frau Meier hängt das Bild an die Wand.;wall;
;;wann;;kada;Wann bist du zu Hause? Wann schläfst du normalerweise ein?;when;
;;warm;;toplo;Es ist warm.;warm;
;der;Wartebereich;"<-(e)s; -e>";čekaona;;;
;;warten ;;čekati;;;
;die;Wartung;"<Wartung; -en>";održavanje;;;
;;warum;;zašto;Warum besuchst du uns so selten? Warum kommst du so spät?;why;
;;was;;što;Was machen Sie heute? Was kann ich dir bringen?;what;
;;was für eine;;kakav;;;
;die;Wäsche;;rublje;;;
;;waschen;;prati;;;
;das;Wasser;-s, -;voda;Er trinkt viel Wasser.;water;He drinks much water.
;der;Wasserfall;-(e)s Wasserfälle;vodopad;Ich finde, der Wasserfall ist einer der schönsten Natureregnisse.;waterfall;The waterfall is one of the prettiest things that nature can offer.
;die;Wasserwaage;Wasserwaage -n;vaservaga;Ich musste eine Wasserwaage benutzen, als ich mehrere Bilder in meinem Zimmer aufgehangen habe.;level;I had to use a level when I put up a few pictures in my room.
;;wechseln;;mijenjati, zamijeniti;;;
;;wecken;;probuditi;;;
;;weder ;;ni - ni;;;
;der;Weg;"<-(e)s; -e>";put;;;
;;weg sein;;otići;;;
;;weh tun;;boljeti;;;
;;wehtun;;boljeti;;;
;;weich;;mek;;;
;;weil;;jer/zbog;;;
;der;Wein;;vino;Wir haben aber auch keinen Wein mehr. Ich möchte Wein trinken.;wine;
;;weiß;;bijelo;;;
;;weit;;daleko;Es ist wit von hier.;;
;;weiter;;dalje;;;
;die;Weiterbildung;"<Weiterbildung; kein pl>";doškolovavanje, dodatna izobrazba;;;
;die;Weiterentwickelung;"<Weiterentwicklung; kein pl>";usavršavanje;;;
;;welche;;koji;;;
;die;Welt;"<Welt; -en>";svijet;;;
;die;Weltklasse;<Weltklasse>;svjetska klasa;;;
;;weltweit ;;širom svijeta, worldwide;;;
;;wenig;;malo;;;
;;wenigstens;;makar;;;
;;wer;;tko;Wer ist das? Wer kommt heute?;who;
;;werden;;postati, f. biti;;;
;das;Werkzeug;"<-(e)s; -e>";alat, oruđe;;;
;der;Wert;"<-(e)s; -e>";vrijednost, cijena;;;
;;wessen;;čiji;;;
;der;Westen;;zapad;;;
;das;Wetter;;vrijeme kao pojava;Ich gehe nicht aus, weil das Wetter schlecht ist.;whether;
;;wichtig;;važno, bitno;Die Reisen sind wichtig in meinem Leben.;important;
;;wie;;kako;Wie geht es dir?;how;
;;wieder;;opet;Wann soll er wiederkommen?;again;
;;wiederholen;;ponavljati;Ich wiederhole mich serhr oft.;to repeat;I repeat myself a lot.
;der;Winter;;zima;Im Winter ist hier sehr kalt.;winter;
;;wirklich;;stvarno, zaista, prilično;;;
;die;Wirtschaft;"<Wirtschaft; -en>";privreda, gospodarstvo;;;
;die;Wirtschaftsstruktur;"<Wirtschaftsstruktur; -en>";struktura, sastav gospodarstva;;;
;;wissen;;znati;Ich weiß nicht wo sie wohnt. Ich muss alles wissen.;know;
;;witzig;;zabavan / duhovit;;;
;;wo;;gdje;Wo wohnt sie?;where;
;die;Woche;;tjedan;Montag ist der erste Tag der Woche.;week;
;das;Wochenende;"<-s; -n>";vikend;;;
;;wofür;;za šta;;;
;;woher;;odakle;;;
;;wohin;;kuda;;;
;;wohl ;;dobro, ugodno, dakako, zbilja, zaista;;;
;;wohlfühlen ;;osjećati se dobro;;;
;;wohnen;;stanovati;Wohnst du schon lange hier? Wo hast du gewohnt? Ich habe in Berlin gewohnt, und du?;living;
;die;Wohngemeinschaft (WG);;stambena zajednica;;;
;die;Wohnung;"<Wohnung; -en>";stan;;;
;die;Wohnunterstützungsleistung;;stambena potpora;;;
;;wollen ;;htjeti, željeti;;;
;;womit;;čime;;;
;das;Wort;;riječ;Wie spricht man dieses Wort aus? Was bedeutet dieses Wort?;word;
;der;Wortshatz;;riječnik;;;
;;worüber;;o čemu;Worüber wollen wir reden? Worüber sprechen wir heute?;about what;
;das;Wunder;"<-s; Wunder>";čudo;;;
;;wunderbar;;čudesan;;;
;;wundern;;čuditi se;;;
;;wunderschön;;čudesno;;;
;;wünschen;;željeti;;;
;die;Wurst;;kobasica;;;
;die;Wurzel;"<Wurzel; -n>";korijen;;;
;;zählen;;brojati;Sie zählt das Geld.;counting;
;der;Zahn;;zub;;;
;;zanken;;svađati se;;;
;;zeigen;;pokazati;Wir zeigen userer Tante die Stadt.;show;
;die;Zeit;"<Zeit; -en>";vrijeme;Ich habe keine Zeit.;;
;das;Zeitausgleichskonto;"<-s; -ten>";račun za nadoknadu vremena;;;
;der;Zeitplan;"<-(e)s; Zeitpläne>";vremenski raspored, plan;;;
;die;Zeitung;"<Zeitung; -en>";novine;Ich habe die Zeitung noch nicht gelesen.;newspaper;
;das;Zentrum;;centar;;;
;das;Zertifikat;"<-(e)s; -e>";certifikat;;;
;das;Zeugnis;"<-ses; -se>";knjižica, svjedodžba;;;
;das;Ziel;"<Ziel(e)s; Ziele>";cilj;;;
;;ziemlich;;prilično;Das war ziemlich schwer für ihn.;quite;
;das;Zimmer;"<-s; Zimmer>";soba, prostorija;Mein Zimmer ist neben dem Bad. Wo ist dein Zimmer?;;
;der;Zoogarten;;zoološki vrt;;;
;;zörgen;;oklijevati;;;
;;zu Fuß;;pješke;;;
;;zubekommen ;;zatvoriti, sklopiti, poklopiti;;;
;der;Zucker;"<-s; Zucker>";šećer;Ich kann nicht Kaffee ohne Zucker trinken.;;
;;zuerst;;prvo;Ich kaufe Blumen zuerst, und dann mache ich einen Besuch.;first;
;der;Zufall;;slučaj;;;
;;zufällig;;slučajno;;;
;;zuviel;;previše;;;
;;zufrieden;;zadovoljan;Sind Sie mit ihrer Arbeit zufrieden?;glad;
;der;Zug;;vlak;Hält dieser Zug auch in Berlin?;train;
;;zugleich;;u isto vrijeme;Wien ist die Bundeshauptstadt der Republik Österreich und zugleich eines der neun österreichischen Bundesländer. ;at the same time;
;die;Zukunft;<Zukunft>;budućnost;;;
;;zum ersten Mal;;prvi put;Gehst du in Deutschland zum ersten Mal?;first time;
;;zumindest ;;barem;;;
;;zur Verfügung stehen ;;biti na raspolaganju;;;
;;zur Verfügung stellen ;;staviti na raspolaganje, osigurati;;;
;;zurückgeben;;vratiti;;;
;;zurückkommen;;vratiti se;Warte hier, bis ich züruckkomme.;to be back;
;;zurückweisen ;;odbiti, odbaciti;;;
;;zusammen;;zajedno;Gehen wir zusammen oder getrennt?;together;
;;zusätzlich;;dodatno; Eine Familie bekommt in Wien netto 4.600 Euro Mindestsicherung, zusätzlich weitere Zuschüsse und Befreiungen. Da gibt es nichts zusätzlich zu deckeln.;;
;;zuständig ;;nadležan, odgovoran, kompetentan;;;
;;zustimmen;;složiti se;;;
;;zuverlässig;;pouzdan;;;
;;zwar;;doduše;;;
;die;Zwiebel;"<Zwiebel; -n>";luk;;;
;;zwischen;;između;;;
;der;Zyklus;"<Zyklus; -klen>";ciklus;;;
